title,extended_title,img_link,gsmarena_link
Mega 5A,"Coolpad Mega 5A Android smartphone. Announced Aug 2018. Features 5.45″  display, Spreadtrum SC9850K chipset, Dual: 8 MP primary camera, 5 MP front camera, 2500 mAh battery, 16 GB storage, 2 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-mega-5a-.jpg,https://www.gsmarena.com/coolpad_mega_5a-9297.php
Note 6,"Coolpad Note 6 Android smartphone. Announced May 2018. Features 5.5″  display, Snapdragon 435 chipset, 13 MP primary camera, Dual: 8 MP + 5 MP front camera, 4070 mAh battery, 64 GB storage, 4 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-note-6-.jpg,https://www.gsmarena.com/coolpad_note_6-9189.php
Cool 2,"Coolpad Cool 2 Android smartphone. Announced Apr 2018. Features 5.7″  display, MT6750 chipset, Dual: 13 MP primary camera, 8 MP front camera, 3200 mAh battery, 64 GB storage, 4 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-cool-2.jpg,https://www.gsmarena.com/coolpad_cool_2-9183.php
Cool Play 6,"Coolpad Cool Play 6 Android smartphone. Announced Aug 2017. Features 5.5″  display, Snapdragon 653 chipset, Dual: 13 MP primary camera, 8 MP front camera, 4060 mAh battery, 64 GB storage, 6 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-cool-play-6-.jpg,https://www.gsmarena.com/coolpad_cool_play_6-8820.php
Cool M7,"Coolpad Cool M7 Android smartphone. Announced Aug 2017. Features 5.5″  display, Snapdragon 625 chipset, 12 MP primary camera, 13 MP front camera, 3200 mAh battery, 64 GB storage, 4 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-cool-m7.jpg,https://www.gsmarena.com/coolpad_cool_m7-8821.php
NX1,"Coolpad NX1 Android smartphone. Announced Aug 2017. Features 5.0″  display, MT6735P chipset, 8 MP primary camera, 2 MP front camera, 2000 mAh battery, 8 GB storage, 1000 MB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-nx1-.jpg,https://www.gsmarena.com/coolpad_nx1-8807.php
Defiant,"Coolpad Defiant Android smartphone. Announced Jun 2017. Features 5.0″  display, Snapdragon 425 chipset, 5 MP primary camera, 2 MP front camera, 2500 mAh battery, 8 GB storage, 1000 MB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-defiant.jpg,https://www.gsmarena.com/coolpad_defiant-8754.php
Note 5 Lite,"Coolpad Note 5 Lite Android smartphone. Announced Mar 2017. Features 5.0″  display, MT6735CP chipset, 13 MP primary camera, 8 MP front camera, 2500 mAh battery, 16 GB storage, 3 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-note-5-lite.jpg,https://www.gsmarena.com/coolpad_note_5_lite-8618.php
Cool1 dual,"Coolpad Cool1 dual Android smartphone. Announced Aug 2016. Features 5.5″  display, Snapdragon 652 chipset, Dual: 13 MP primary camera, 8 MP front camera, 4060 mAh battery, 64 GB storage, 4 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/leeco-cool1-dual.jpg,https://www.gsmarena.com/coolpad_cool1_dual-8272.php
Conjr,"Coolpad Conjr Android smartphone. Announced Jan 2017. Features 5.0″  display, MT6735CP chipset, 13 MP primary camera, 8 MP front camera, 2500 mAh battery, 16 GB storage, 3 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-conjr.jpg,https://www.gsmarena.com/coolpad_conjr-8511.php
Cool S1,"Coolpad Cool S1 Android smartphone. Announced Dec 2016. Features 5.5″  display, Snapdragon 821 chipset, 16 MP primary camera, 8 MP front camera, 4070 mAh battery, 128 GB storage, 6 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-cool-s1.jpg,https://www.gsmarena.com/coolpad_cool_s1-8481.php
Note 3s,"Coolpad Note 3s Android smartphone. Announced Nov 2016. Features 5.5″  display, Snapdragon 415 chipset, 13 MP primary camera, 5 MP front camera, 2500 mAh battery, 32 GB storage, 3 GB RAM, Scratch-resistant glass.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-note-3s.jpg,https://www.gsmarena.com/coolpad_note_3s-8473.php
Mega 3,"Coolpad Mega 3 Android smartphone. Announced Dec 2016. Features 5.5″  display, MT6737 chipset, 8 MP primary camera, 8 MP front camera, 3050 mAh battery, 16 GB storage, 2 GB RAM, Scratch-resistant glass.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-mega3.jpg,https://www.gsmarena.com/coolpad_mega_3-8464.php
Note 5,"Coolpad Note 5 Android smartphone. Announced Sep 2016. Features 5.5″  display, Snapdragon 617 chipset, 13 MP primary camera, 8 MP front camera, 4010 mAh battery, 64 GB storage, 4 GB RAM, Scratch-resistant glass.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-note-5.jpg,https://www.gsmarena.com/coolpad_note_5-8364.php
Modena 2,"Coolpad Modena 2 Android smartphone. Announced Sep 2016. Features 5.5″  display, MT6735P chipset, 8 MP primary camera, 8 MP front camera, 2500 mAh battery, 16 GB storage, 2 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-modena2.jpg,https://www.gsmarena.com/coolpad_modena_2-8326.php
Mega,"Coolpad Mega Android smartphone. Announced Aug 2016. Features 5.5″  display, MT6735P chipset, 8 MP primary camera, 8 MP front camera, 2500 mAh battery, 16 GB storage, 3 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-mega.jpg,https://www.gsmarena.com/coolpad_mega-8267.php
Torino,"Coolpad Torino Android smartphone. Announced Jul 2016. Features 5.5″  display, Snapdragon 617 chipset, 13 MP primary camera, 5 MP front camera, 2500 mAh battery, 16 GB storage, 3 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-torino.jpg,https://www.gsmarena.com/coolpad_torino-8273.php
Note 3 Plus,"Coolpad Note 3 Plus Android smartphone. Announced May 2016. Features 5.5″  display, MT6753 chipset, 13 MP primary camera, 5 MP front camera, 3000 mAh battery, 16 GB storage, 3 GB RAM, Scratch-resistant glass.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-note-3-plus.jpg,https://www.gsmarena.com/coolpad_note_3_plus-8270.php
Max,"Coolpad Max Android smartphone. Announced Jun 2016. Features 5.5″  display, Snapdragon 617 chipset, 13 MP primary camera, 5 MP front camera, 2800 mAh battery, 64 GB storage, 4 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-max.jpg,https://www.gsmarena.com/coolpad_max-8165.php
Porto S,"Coolpad Porto S Android smartphone. Announced Jan 2016. Features 5.0″  display, MT6735P chipset, 8 MP primary camera, 2 MP front camera, 2000 mAh battery, 8 GB storage, 1000 MB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-porto-s.jpg,https://www.gsmarena.com/coolpad_porto_s-7895.php
Torino S,"Coolpad Torino S Android smartphone. Announced Jan 2016. Features 4.7″  display, Snapdragon 410 chipset, 8 MP primary camera, 5 MP front camera, 1800 mAh battery, 16 GB storage, 2 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-torino-s.jpg,https://www.gsmarena.com/coolpad_torino_s-7898.php
Note 3 Lite,"Coolpad Note 3 Lite Android smartphone. Announced Jan 2016. Features 5.0″  display, MT6735 chipset, 13 MP primary camera, 5 MP front camera, 2500 mAh battery, 16 GB storage, 3 GB RAM, Scratch-resistant glass.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-note3-lite.jpg,https://www.gsmarena.com/coolpad_note_3_lite-7877.php
Roar,"Coolpad Roar Android smartphone. Announced Nov 2015. Features 4.5″  display, MT6580 chipset, 5 MP primary camera, 2 MP front camera, 1800 mAh battery, 8 GB storage, 1000 MB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-roar.jpg,https://www.gsmarena.com/coolpad_roar-7752.php
Note 3,"Coolpad Note 3 Android smartphone. Announced Oct 2015. Features 5.5″  display, MT6753 chipset, 13 MP primary camera, 5 MP front camera, 3000 mAh battery, 16 GB storage, 3 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-note-3.jpg,https://www.gsmarena.com/coolpad_note_3-7655.php
Shine,"Coolpad Shine Android smartphone. Announced Oct 2015. Features 5.5″  display, Snapdragon 615 chipset, 13 MP primary camera, 5 MP front camera, 2500 mAh battery, 8 GB storage, 2 GB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-shine.jpg,https://www.gsmarena.com/coolpad_shine-7654.php
Modena,"Coolpad Modena Android smartphone. Announced Aug 2015. Features 5.5″  display, Snapdragon 410 chipset, 8 MP primary camera, 2 MP front camera, 2500 mAh battery, 8 GB storage, 1000 MB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-modena.jpg,https://www.gsmarena.com/coolpad_modena-7551.php
Porto,"Coolpad Porto Android smartphone. Announced Aug 2015. Features 4.7″  display, Snapdragon 410 chipset, 8 MP primary camera, 5 MP front camera, 1800 mAh battery, 8 GB storage, 1000 MB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-porto.jpg,https://www.gsmarena.com/coolpad_porto-7550.php
3632,"Coolpad 3632 Android smartphone. Not announced yet. Features 6.1″  display, Snapdragon 425 chipset, 5 MP primary camera, 2 MP front camera, 8 GB storage, 1000 MB RAM.",https://fdn2.gsmarena.com/vv/bigpic/coolpad-mega.jpg,https://www.gsmarena.com/coolpad_3632-8583.php
